Income,Total Claim Amount,Customer Lifetime Value,Months Since Policy Inception,Months Since Last Claim,Number of Policies,Monthly Premium Auto,Number of Open Complaints,Sqrt_Total Claim Amount,Log_Customer Lifetime Value,Exponential_Number of Policies,Reciprocal_Monthly Premium Auto,Boxcox_Number of Open Complaints,Response
-1.239616841886121,0.3232919696358177,0.02798254031522794,1.3953110640484598,1.1817083508885484,0.01415436237468357,0.48772506426482143,-0.42224955840894046,0.4805366066899826,0.4027640181757514,0.3253498414202095,-0.8524632766163984,-1.641026025395326,0
1.29594794889095,0.13061276342273329,0.11554413191278402,1.2161282583283046,-0.6052991856384472,0.01415436237468357,0.48772506426482143,1.774747004682636,0.29979524730352725,0.5112452502814844,0.3253498414202095,-0.8524632766163984,0.913394710660885,0
2.0471105817777935,0.3232919696358177,0.11848739102894158,-0.8265557268814661,0.7845955649936606,2.106159959953329,0.48772506426482143,0.6762487231368478,0.4805366066899826,0.5147615389634643,1.8188412178564186,-0.8524632766163984,1.1116766396347761,1
1.5152825657858637,-0.4370277867636264,-0.3814094926921513,-1.3641041440419321,0.5860391720462166,2.106159959953329,-0.6748600244958716,1.774747004682636,-0.30664722050217863,-0.24097003564344927,1.8188412178564186,0.7829375114128009,0.9752577907884769,0
-0.42985963927498755,-1.346608654804309,-0.07885799930751683,0.0693583017193105,-0.3074645962172813,-0.40424675714104547,-0.8492477878099755,0.6762487231368478,-1.8908745464715313,0.259064597893538,-0.2114095780634202,1.2018517132695112,0.1914696095766683,0
-0.41504640535592535,0.06938864294100054,-0.7914999268511064,-1.4716138274740251,-0.10890820326983729,-0.8226478766567745,-0.7620539061529235,-0.42224955840894046,0.2401423505180273,-1.375535152615635,-1.033970813757604,0.9831538578884343,0.20125038441351203,0
-0.2897593646982574,0.734474524228399,-0.590880549977512,0.39188735201559005,-0.3074645962172813,-0.8226478766567745,0.22614341929366552,-0.42224955840894046,0.8366232595182312,-0.7172924981921852,-1.033970813757604,-0.5963306531971194,0.27926926890369497,0
0.44408824365208205,-0.430684818477374,-0.33397522869028773,-1.6866331943382116,-0.6052991856384472,1.6877588404376,-0.6167307700578368,-0.42224955840894046,-0.29906984181631696,-0.1509627012744428,1.5978845266672892,0.6586022460215395,0.6279904489844642,0
0.9375993612400374,0.17457475334535208,0.022949491106514668,-0.9699019714575904,-0.4067427926910032,0.01415436237468357,0.22614341929366552,-0.42224955840894046,0.34193855134203655,0.3962887528274647,0.3253498414202095,-0.5963306531971194,0.8033992233995404,0
0.6613819260959249,-0.271576895526045,-0.7470811237549572,-0.9699019714575904,1.5788211367834364,-0.8226478766567745,-0.5586015156198022,-0.42224955840894046,-0.11589297790073866,-1.2035036997240673,-1.033970813757604,0.5408981947844796,0.7092734394732388,0
-0.7857064363084586,-0.18895621980911967,-0.7223757852768855,0.033521740575279436,-0.7045773821121691,-0.8226478766567745,-0.4132783795247156,-0.42224955840894046,-0.025478223164181385,-1.1155709601690096,-1.033970813757604,0.27238582789993543,-0.09647225976169552,0
-0.7763905580882483,0.2654574966339699,2.3466048880143497,-1.6149600720501496,-0.20818639974355926,-0.40424675714104547,-0.6457953972768542,-0.42224955840894046,0.42733676950795463,2.056428988623275,-0.2114095780634202,0.7199064393741752,-0.08712477609219864,1
-1.239616841886121,0.41409471889770083,-0.8084819912598956,-0.1456610651448759,-1.1016901680070572,-0.8226478766567745,-0.5876661428388196,2.8732452862284243,0.562383257846768,-1.4467718293456606,-1.033970813757604,0.5989549227595161,-1.641026025395326,0
-0.6513668638113637,0.01759546948319378,-0.8169358639998058,1.538657308624584,1.4795429403097144,-0.8226478766567745,-0.9364416694670274,-0.42224955840894046,0.18876012835256378,-1.483508753322491,-1.033970813757604,1.441713877235853,0.026831437369578565,0
1.9712668241121951,-0.1545825555275549,-0.32062370527365747,-1.6866331943382116,0.6853173685199385,0.01415436237468357,-0.6167307700578368,-0.42224955840894046,0.011292693652215993,-0.1265533670707291,0.3253498414202095,0.6586022460215395,1.0932501813479016,0
-1.239616841886121,1.2569056052370746,-0.5907160108685173,-0.03815138171278269,-0.00963000679611531,-0.8226478766567745,0.5167896914838388,-0.42224955840894046,1.2444796409024592,-0.7168537145008402,-1.033970813757604,-0.8783814587481112,-1.641026025395326,0
-0.893612615834427,0.2828007847943348,-0.38686973423351123,0.5710701577357454,1.7773775297308803,-0.8226478766567745,1.3305992536163238,-0.42224955840894046,0.44338081349386854,-0.25167870734897374,-1.033970813757604,-1.4537651020721343,-0.21647309298962839,0
1.6105810373318303,0.33981610477920265,0.7128381422388314,0.21270454629543475,1.7773775297308803,-0.40424675714104547,0.5167896914838388,1.774747004682636,0.495580560614389,1.09762125570349,-0.2114095780634202,-0.8783814587481112,1.0010273153077558,0
1.2519691033001343,-0.17243208466573454,-0.6942022419029908,-0.1456610651448759,0.18892638615132865,-0.8226478766567745,-0.38421375230569826,0.6762487231368478,-0.007742022030254499,-1.0210919566220704,-1.033970813757604,0.22266131551390828,0.9005276104520923,0
-0.4772949061135844,-0.38485657896154885,-0.8078426658081806,-1.5074503886180564,-1.1016901680070572,-0.8226478766567745,-0.8783124150289928,0.6762487231368478,-0.24498112457955545,-1.4440290983852992,-1.033970813757604,1.2793072037169757,0.15925032150532897,0
0.9329578812787312,0.6259857900133896,1.5967352549912701,-1.2207578994658077,-1.399524757428223,1.2693577209218707,4.178932721080021,-0.42224955840894046,0.7461100251866997,1.6884722837040942,1.3500398224528254,-2.4014558087234668,0.8018911691949115,0
-1.239616841886121,-0.43354478136270963,-0.47879707907044355,0.2843776685834969,0.3874827790987726,0.01415436237468357,-0.8201831605909581,-0.42224955840894046,-0.3024835796698204,-0.44420592519978475,0.3253498414202095,1.1267433588962121,-1.641026025395326,0
0.5544303772002962,-0.4533423821032809,-0.43461399963873676,-1.1132482160337147,1.2809865473622704,1.2693577209218707,-0.8783124150289928,-0.42224955840894046,-0.32624187869972976,-0.34864855445504905,1.3500398224528254,1.2793072037169757,0.670158286539766,0
-0.013081073387774152,-1.4412182446481097,-0.44712658873381034,-0.217334187432938,0.3874827790987726,2.106159959953329,-0.9073770422480101,-0.42224955840894046,-2.2694301073772123,-0.3751107700999001,1.8188412178564186,1.3592215986230898,0.42822284054561843,0
1.031317754501304,-0.7904514456174719,-0.3290416461726479,-0.28900730972100014,-0.4067427926910032,1.2693577209218707,-0.6457953972768542,-0.42224955840894046,-0.7723436765864276,-0.1418977281054867,1.3500398224528254,0.7199064393741752,0.8333625977148504,0
0.15299173799371163,0.43896091563951334,0.8568105401345858,0.49939703544768327,-0.5060209891647253,-0.40424675714104547,0.6911774547979427,-0.42224955840894046,0.5844553227415532,1.21077242919397,-0.2114095780634202,-1.024665435864388,0.5062079313988812,0
0.9233128200825419,0.009333401911501319,-0.09081659999964445,1.3594745029044288,0.3874827790987726,2.106159959953329,-0.06450285289650773,-0.42224955840894046,0.18048268919155366,0.24210837378849387,1.8188412178564186,-0.25296445513504257,0.798749931671053,0
-1.239616841886121,0.7363953482204446,-0.7153541855853737,1.1086185748962114,-0.8038555785858912,-0.8226478766567745,-0.09356748011552504,-0.42224955840894046,0.8382057368229804,-1.0914735264370903,-1.033970813757604,-0.2144772549126995,-1.641026025395326,0
0.5130520771197159,-0.9525163694377661,-0.7980837454564071,-1.1849213383217767,-1.1016901680070572,-0.8226478766567745,-0.7911185333719408,1.774747004682636,-1.025503331242712,-1.4027612861204664,-1.033970813757604,1.0538770449519665,0.654571505174397,0
-1.239616841886121,0.17291729996979477,-0.7791001265897921,-1.6866331943382116,-0.8038555785858912,-0.8226478766567745,-0.6748600244958716,0.6762487231368478,0.34035980708343105,-1.3255360045771818,-1.033970813757604,0.7829375114128009,-1.641026025395326,0
0.40863523713912664,-1.4292339297388494,-0.7617823677931906,-0.5756997988732486,-1.2009683644807791,-0.8226478766567745,-0.6457953972768542,-0.42224955840894046,-2.20872482935421,-1.258329664921674,-1.033970813757604,0.7199064393741752,0.6140175915446573,1
0.7361722982383899,1.5449486316724668,-0.5917880750458092,-0.719046043449373,-0.3074645962172813,-0.8226478766567745,0.16801416485563087,-0.42224955840894046,1.4527984261452618,-0.7197148961600264,-1.033970813757604,-0.5331512727536971,0.7356887955915357,1
0.18390201943815468,0.2076230236321221,0.61522202546325,-1.1490847771777457,-0.00963000679611531,-0.40424675714104547,0.2842726737317002,-0.42224955840894046,0.37325533484465667,1.0158542577580767,-0.2114095780634202,-0.6570800574696405,0.5199689294651265,0
1.816320397318805,-0.48639065239005097,-0.8094318119589174,0.2843776685834969,-0.00963000679611531,-0.8226478766567745,-0.9364416694670274,-0.42224955840894046,-0.3664108118012858,-1.4508556855190957,-1.033970813757604,1.441713877235853,1.0546024350434613,0
-0.9069774446591807,-1.4925805168567712,0.7006911167212416,-1.5791235109061184,-1.002411971533335,0.01415436237468357,2.2897319518438954,2.8732452862284243,-2.732762815044119,1.0876810388873688,0.3253498414202095,-1.8927861478453774,-0.23315316841051417,0
-1.239616841886121,0.4994322068516979,-0.5147198672034196,0.32021422972752794,-0.8038555785858912,0.8509566014061417,-0.5876661428388196,2.8732452862284243,0.6375465469758542,-0.5265463849212053,1.0665964693673435,0.5989549227595161,-1.641026025395326,0
-0.4753198082577094,0.047178628630396034,-0.3625010255794543,-1.3641041440419321,-0.8038555785858912,0.43255548189041265,-0.6457953972768542,-0.42224955840894046,0.21821440367502906,-0.20445458339448974,0.7334651602628156,0.7199064393741752,0.16062042127693488,0
-1.239616841886121,0.3288829245316948,-0.6784081347503632,1.0369454526081492,-0.4067427926910032,-0.8226478766567745,-0.0354382256774904,-0.42224955840894046,0.485634366289801,-0.9705695310666642,-1.033970813757604,-0.2906239736321732,-1.641026025395326,0
-1.239616841886121,-0.4167718030716497,-0.831145552251178,0.2843776685834969,-0.4067427926910032,-0.8226478766567745,-0.9073770422480101,-0.42224955840894046,-0.2825279347464546,-1.5473149075047914,-1.033970813757604,1.3592215986230898,-1.641026025395326,0
-0.4231113882674148,0.5499145895191428,4.177585875737875,-0.719046043449373,-1.399524757428223,-0.40424675714104547,0.3133373009507175,-0.42224955840894046,0.6812543442032974,2.6992372422693878,-0.2114095780634202,-0.6865869109734365,0.19594123072011868,0
-0.14705854461129192,0.25719542906227744,3.7068728460782756,1.6820035532007083,0.2882045826250506,-0.40424675714104547,0.3714665553887521,-0.42224955840894046,0.41966584236969046,2.557954029334669,-0.2114095780634202,-0.7439460280649284,0.35952233710798076,1
-0.054097272194777384,-0.8955142205656188,-0.0031305552159571013,-0.28900730972100014,-1.1016901680070572,-0.40424675714104547,-0.7039246517148888,2.8732452862284243,-0.9326195770599355,0.3622899727906123,-0.2114095780634202,0.8477694712239582,0.4077940255224257,0
-0.2575323513498977,-0.4368182469598958,-0.45850416506828484,-0.1456610651448759,0.3874827790987726,0.01415436237468357,-0.8492477878099755,-0.42224955840894046,-0.3063965395452541,-0.3995759544201243,0.3253498414202095,1.2018517132695112,0.2981201607326758,0
-0.6898483537033274,1.3685329508938593,-0.5401198962355029,-0.7907191657374351,0.4867609755724946,-0.8226478766567745,0.5749189459218734,-0.42224955840894046,1.3264481720545567,-0.587559230892038,-1.033970813757604,-0.9288537081624992,-0.006200494596434133,0
0.29513294702151255,0.009333401911501319,-0.12233952996927037,0.1768679851514037,-1.399524757428223,0.01415436237468357,-0.06450285289650773,-0.42224955840894046,0.18048268919155366,0.19649089099274705,0.3253498414202095,-0.25296445513504257,0.5677656808120635,0
0.8918100092813364,-0.4527737108773776,-0.05609774300227769,0.39188735201559005,0.8838737614673825,-0.40424675714104547,-0.8492477878099755,-0.42224955840894046,-0.325556303710408,0.2908270864065174,-0.2114095780634202,1.2018517132695112,0.7884187596680766,0
-1.239616841886121,0.17457475334535208,-0.5890231816502721,-1.29243102175387,1.3802647438359925,-0.8226478766567745,0.22614341929366552,-0.42224955840894046,0.34193855134203655,-0.7123466553570497,-1.033970813757604,-0.5963306531971194,-1.641026025395326,0
-0.6810262499470859,0.9318211686368372,-0.510210399554125,-0.03815138171278269,1.8766557262046024,-0.8226478766567745,0.8946298453310639,1.774747004682636,0.9957943481924947,-0.5159638044981749,-1.033970813757604,-1.177580953276603,0.0015167824717982872,0
-0.8570733055007402,0.2902436993490475,-0.5742406711007323,1.7895132366328015,-1.1016901680070572,-0.8226478766567745,0.4295958098267868,-0.42224955840894046,0.45024213813851915,-0.6735425634513345,-1.033970813757604,-0.7992002234282912,-0.1731353472042114,0
-0.6595306016156468,-0.42029411181651066,-0.516233153655367,-0.4323535542971244,-1.399524757428223,0.01415436237468357,-0.8201831605909581,0.6762487231368478,-0.28670564587068675,-0.5301141316098291,0.3253498414202095,1.1267433588962121,0.019957571845861586,1
-0.8614185207836651,0.24067129391889233,0.015339678447728666,0.0693583017193105,-1.1016901680070572,1.2693577209218707,0.3424019281697348,-0.42224955840894046,0.40426951943792677,0.38644608128135205,1.3500398224528254,-0.7155370313922557,-0.17812752555233766,0
-1.239616841886121,1.4776657236036663,-0.679006402456043,0.1768679851514037,0.4867609755724946,-0.8226478766567745,0.022691028760544248,-0.42224955840894046,1.4050539036087124,-0.9724532227321191,-1.033970813757604,-0.3635645147213536,-1.641026025395326,0
0.950272905815235,-1.1351992691131063,2.366037530812897,1.3594745029044288,-1.498802953901945,-0.40424675714104547,0.19707879207464818,-0.42224955840894046,-1.3620905258989766,2.064882358390098,-0.2114095780634202,-0.5650537321855242,0.8075051332179192,0
-1.239616841886121,0.8341338243639831,-0.2024522672481769,-0.719046043449373,0.5860391720462166,-0.40424675714104547,-0.8783124150289928,-0.42224955840894046,0.9178475661563008,0.07404927944410297,-0.2114095780634202,1.2793072037169757,-1.641026025395326,0
-0.1314881898474777,-0.28810103066943016,-0.7385458658822214,0.8219260857439629,1.3802647438359925,-0.8226478766567745,-0.5876661428388196,-0.42224955840894046,-0.13433892101003278,-1.1725505041757465,-1.033970813757604,0.5989549227595161,0.3678096921177383,0
-0.49740798594591096,0.35634023992258795,0.09711737325426663,0.42772391315962116,-0.8038555785858912,0.01415436237468357,0.5458543187028561,-0.42224955840894046,0.5105569002360718,0.48904558177302987,0.3253498414202095,-0.9038409119925369,0.14514954260109955,0
0.7843976042193368,0.10730308513097729,0.528881508503487,0.6069067188797764,-1.002411971533335,-0.40424675714104547,0.10988491041759622,-0.42224955840894046,0.2772184987250882,0.9397055624806024,-0.2114095780634202,-0.46739314208809485,0.7523396975590109,0
-1.239616841886121,0.07542994248504158,-0.16865944595249519,-1.0057385326016215,-0.20818639974355926,0.8509566014061417,0.05175565597956157,-0.42224955840894046,0.24607994177601702,0.12689515928391298,1.0665964693673435,-0.3988950893114253,-1.641026025395326,1
-0.2560510279579915,0.22777639244485862,0.5418508751569712,-1.7224697554822428,0.18892638615132865,-0.40424675714104547,0.2552080465126828,-0.42224955840894046,0.3922037270598685,0.951388397579728,-0.2114095780634202,-0.6270002553541206,0.29897580841114313,0
1.822146935993636,-0.5254597598335097,2.130659980676244,-1.29243102175387,0.18892638615132865,-0.40424675714104547,0.5749189459218734,-0.42224955840894046,-0.41475705144901565,1.9592108012107605,-0.2114095780634202,-0.9288537081624992,1.056081115996223,0
0.9061953053316256,-1.4756544596662484,-0.784570904487481,-0.754882604593404,1.3802647438359925,-0.8226478766567745,-0.8201831605909581,-0.42224955840894046,-2.500102318610029,-1.3473946726043984,-1.033970813757604,1.1267433588962121,0.7931499645685166,0
-0.35608973435805796,-0.4368182469598958,-0.8082546892866842,-0.03815138171278269,-1.399524757428223,-0.8226478766567745,-0.8492477878099755,1.774747004682636,-0.3063965395452541,-1.445796132395857,-1.033970813757604,1.2018517132695112,0.23896137205209353,0
-1.239616841886121,1.8875754309512092,-0.17810260964677324,-1.6149600720501496,1.4795429403097144,0.8509566014061417,0.3133373009507175,0.6762487231368478,1.6881211795083817,0.1123103549011334,1.0665964693673435,-0.6865869109734365,-1.641026025395326,0
1.2504548616106304,0.11606429862995724,-0.44103028768953667,0.7144164023118696,-1.002411971533335,2.5245610794690583,-0.8201831605909581,2.8732452862284243,0.2857233799135975,-0.3621609152126369,2.0186976384336477,1.1267433588962121,0.9000816615915277,1
0.04367007167103288,-0.28810103066943016,0.08538776609277139,-0.36068043200906225,1.1817083508885484,-0.40424675714104547,-0.5876661428388196,-0.42224955840894046,-0.13433892101003278,0.4747448870162698,-0.2114095780634202,0.5989549227595161,0.45568803911054057,0
1.1242790269178187,-1.3944119828834853,-0.35117487203749315,-0.0023148205687516274,0.18892638615132865,1.2693577209218707,-0.6457953972768542,-0.42224955840894046,-2.058769989500056,-0.18299154909078408,1.3500398224528254,0.7199064393741752,0.8622115923185357,0
-0.5496164059362056,-0.38724584152974045,0.0006596750844028292,-0.5398632377292176,0.4867609755724946,-0.40424675714104547,-0.7620539061529235,-0.42224955840894046,-0.24777312602691282,0.36727814607376047,-0.2114095780634202,0.9831538578884343,0.10720872719220845,0
0.04166205551756001,-1.0959630647955385,0.48222185175593457,1.2519648194723356,-0.9031337750596131,-0.40424675714104547,0.16801416485563087,1.774747004682636,-1.2836354767042528,0.8969218410347132,-0.2114095780634202,-0.5331512727536971,0.45473141548609036,0
0.7789660851156807,-0.022230415809606528,7.300916259998608,-0.6473729211613107,-1.498802953901945,-0.40424675714104547,2.696636732910138,0.6762487231368478,0.14864882819956196,3.4044078717654953,-0.2114095780634202,-2.0322256632748954,0.7504787972436037,0
-1.239616841886121,-1.4055192139119757,0.002953003839466524,-0.7907191657374351,0.4867609755724946,-0.40424675714104547,-0.47140763396275026,-0.42224955840894046,-2.1032635152611965,0.37028843786005283,-0.2114095780634202,0.3756598151632213,-1.641026025395326,0
0.4413889432490529,1.2183262697167374,-0.3238088431284076,-1.7224697554822428,0.7845955649936606,2.106159959953329,-0.5586015156198022,-0.42224955840894046,1.215765129059048,-0.13234122815206195,1.8188412178564186,0.5408981947844796,0.6269341283540415,1
-0.10795160706496781,0.19109888848873718,-0.5656574655365827,0.21270454629543475,-0.3074645962172813,-0.8226478766567745,0.2552080465126828,-0.42224955840894046,0.35763532219618493,-0.6514546200957106,-1.033970813757604,-0.6270002553541206,0.38017841797265756,0
0.17824007225131314,-0.4533423821032809,-0.7978745851527167,-1.1849213383217767,1.9759339226783244,-0.8226478766567745,-0.8783124150289928,-0.42224955840894046,-0.32624187869972976,-1.401888859901678,-1.033970813757604,1.2793072037169757,0.5174645837617302,0
-0.4093515398714859,0.1429835365426595,-0.21114980911110884,0.7502529634559008,1.2809865473622704,0.01415436237468357,-0.09356748011552504,-0.42224955840894046,0.31171128462861686,0.06014768329870413,0.3253498414202095,-0.2144772549126995,0.20497668145254855,0
-0.02937563069874253,-0.38983093231202226,-0.04388896967136203,-0.5756997988732486,-0.00963000679611531,-0.40424675714104547,-0.7911185333719408,0.6762487231368478,-0.2507973602287078,0.3075971824185647,-0.2114095780634202,1.0538770449519665,0.42016719588994866,0
-0.47950043205264475,0.0919540776284267,-0.30247921197850886,1.502820747480553,1.2809865473622704,0.8509566014061417,0.0808202831985789,5.070241849320001,0.26226230050843763,-0.09399287668116871,1.0665964693673435,-0.4334971984460314,0.15771733453228987,1
0.34931646486768214,-0.5230494221079537,-0.7745286290553871,1.1086185748962114,-1.2009683644807791,-0.8226478766567745,-0.7039246517148888,2.8732452862284243,-0.41174646901231693,-1.307506650202774,-1.033970813757604,0.8477694712239582,0.5901437495586784,0
-0.1625301444823124,-0.38724584152974045,-0.7728240098769521,-1.29243102175387,-0.20818639974355926,-0.8226478766567745,-0.7620539061529235,-0.42224955840894046,-0.24777312602691282,-1.300837810709913,-1.033970813757604,0.9831538578884343,0.35120236547010353,0
-0.5682152440790281,-0.23852862523927482,-0.2849704164998009,0.42772391315962116,-0.00963000679611531,0.43255548189041265,-0.5004722611817676,0.6762487231368478,-0.07937127344392839,-0.06321595403937706,0.7334651602628156,0.42930863971557814,0.09319030312197198,1
-0.5314455056621561,0.8459627297822199,0.7519108597585841,1.1802916971842734,0.5860391720462166,-0.40424675714104547,0.7493067092359773,0.6762487231368478,0.927371993740725,1.1291649317305394,-0.2114095780634202,-1.0701760065227854,0.12064269553211589,0
1.1482764658666993,0.6804303022652901,0.38598445033998563,-1.6149600720501496,-0.8038555785858912,-0.40424675714104547,-0.1516967345535597,-0.42224955840894046,0.7918158686715048,0.8047147480369462,-0.2114095780634202,-0.1349082117563959,0.8695249893813074,1
1.4183381793600014,-1.4534689768112756,-0.7972074452107031,1.2878013806163666,0.8838737614673825,-0.8226478766567745,-0.8783124150289928,-0.42224955840894046,-2.339082159501381,-1.3991094750112494,-1.033970813757604,1.2793072037169757,0.9483718363629364,0
0.4991934738309933,-0.2876568309340224,-0.7761842246525049,1.4311476251924908,0.7845955649936606,-0.8226478766567745,-0.7620539061529235,-0.42224955840894046,-0.1338414128902569,-1.3140116090287333,-1.033970813757604,0.9831538578884343,0.6492915468323474,0
-1.239616841886121,1.4778976673806288,-0.39176342367922395,-1.3641041440419321,-0.7045773821121691,2.5245610794690583,-0.47140763396275026,0.6762487231368478,1.4052194159610971,-0.26134027923892506,2.0186976384336477,0.3756598151632213,-1.641026025395326,0
1.0560393959973389,0.19979998856107667,1.8835717531893674,-0.7907191657374351,-1.300246560954501,-0.40424675714104547,-0.5586015156198022,0.6762487231368478,0.3658698355555287,1.8398334640859217,-0.2114095780634202,0.5408981947844796,0.841116825150637,0
-0.6543295105951762,-1.0379239816902777,0.053912891665535666,-1.0774116548896835,-0.3074645962172813,2.5245610794690583,0.4586604370458041,-0.42224955840894046,-1.1743589773277086,0.43569772059597006,2.0186976384336477,-0.8260738548095636,0.02434492462594857,0
-0.6435652272806577,-0.46986651724666584,-0.466230452269707,-1.328267582897901,1.3802647438359925,2.106159959953329,-0.9073770422480101,-0.42224955840894046,-0.3462453555475481,-0.4164153660197286,1.8188412178564186,1.3592215986230898,0.033336140647787144,0
0.6610856614175438,-0.565206890409711,-0.32879223605918484,1.3953110640484598,1.4795429403097144,2.5245610794690583,-0.5586015156198022,2.8732452862284243,-0.46495342840446874,-0.14144088286321066,2.0186976384336477,0.5408981947844796,0.7091673163598333,0
-0.16559154615891858,-0.18607586682952276,-0.2821917897888269,0.42772391315962116,-0.4067427926910032,1.6877588404376,-0.5004722611817676,-0.42224955840894046,-0.022378548714710504,-0.05838804265901537,1.5978845266672892,0.42930863971557814,0.34954582784453686,0
-1.239616841886121,0.27371956420566257,-0.00038310267691533907,0.6069067188797764,-1.2009683644807791,0.01415436237468357,0.40053118260776943,-0.42224955840894046,0.4349897108108062,0.3659074060247018,0.3253498414202095,-0.7718289322066255,-1.641026025395326,1
-1.239616841886121,-0.03037165752811947,-0.8166727892695036,-1.3641041440419321,0.8838737614673825,-0.8226478766567745,-0.6748600244958716,-0.42224955840894046,0.1403827113164823,-1.4823521615339559,-1.033970813757604,0.7829375114128009,-1.641026025395326,1
0.9262425485687564,-1.325640807927827,-0.47188405620269225,1.3236379417603976,-1.300246560954501,0.01415436237468357,-0.9073770422480101,0.6762487231368478,-1.8259932437231128,-0.4288557225750904,0.3253498414202095,1.3592215986230898,0.7997051670975702,0
0.7511172053478438,0.27371956420566257,-0.5348235980756793,-1.0774116548896835,-0.6052991856384472,-0.8226478766567745,0.40053118260776943,-0.42224955840894046,0.4349897108108062,-0.5746350374324233,-1.033970813757604,-0.7718289322066255,0.7408800545540947,1
-1.239616841886121,1.7278434568235492,0.20344526356414577,1.4311476251924908,1.2809865473622704,0.43255548189041265,1.069017608645168,-0.42224955840894046,1.5799745509778567,0.6129299355277509,0.7334651602628156,-1.2956444061968302,-1.641026025395326,0
0.13758597471788697,-1.005307817537507,-0.15111449303365887,1.6103304309126463,1.3802647438359925,2.5245610794690583,-0.1516967345535597,-0.42224955840894046,-1.115992191451182,0.1536298041405735,2.0186976384336477,-0.1349082117563959,0.49926665753942284,0
-0.17625707458064332,-1.3389240713305963,-0.04524736814845888,-0.5040266765851865,-0.20818639974355926,-0.40424675714104547,-0.8201831605909581,-0.42224955840894046,-1.8665920556746736,0.30574032351706326,-0.2114095780634202,1.1267433588962121,0.3437478121591948,0
-1.239616841886121,0.43896091563951334,0.10372042586590123,1.466984186336522,-1.002411971533335,0.01415436237468357,0.6911774547979427,0.6762487231368478,0.5844553227415532,0.4970376562972507,0.3253498414202095,-1.024665435864388,-1.641026025395326,0
0.0945946780550088,-1.3891339090440202,-0.30218532912918405,-0.5756997988732486,0.18892638615132865,2.5245610794690583,-0.5586015156198022,-0.42224955840894046,-2.0384958870208525,-0.09347115471355685,2.0186976384336477,0.5408981947844796,0.47959413297566017,0
1.3904892995921645,-0.55934884352441,-0.8080764523759345,1.3594745029044288,-1.002411971533335,-0.8226478766567745,-0.9073770422480101,0.6762487231368478,-0.4574887987445284,-1.4450314823878787,-1.033970813757604,1.3592215986230898,0.9405172736130417,0
